date,close,daily_return,sentiment,ticker
2025-09-02,229.72,0.0,0.6846166666666668,AAPL
2025-09-03,238.47,3.8089848511231095,0.46655555555555556,AAPL
2025-09-04,239.78,0.5493353461651473,0.4466545454545454,AAPL
2025-09-05,239.69,-0.037534406539330156,0.25308,AAPL
2025-09-08,237.88,-0.7551420584922197,0.337175,AAPL
2025-09-09,234.35,-1.4839414831007258,0.67424,AAPL
2025-09-10,226.79,-3.225944100704081,0.6257333333333334,AAPL
2025-09-11,230.03,1.4286344195070466,0.8163166666666667,AAPL
2025-09-12,234.07,1.7562926574794524,0.5604727272727272,AAPL
2025-09-15,236.7,1.1235955056179803,0.4616,AAPL
2025-09-16,238.15,0.6125897760878907,0.4327111111111111,AAPL
2025-09-17,238.99,0.35271887465881946,0.40455384615384615,AAPL
2025-09-18,237.88,-0.46445457968953274,0.4445944444444445,AAPL
2025-09-19,245.5,3.203295779384563,-0.4939,AAPL
2025-09-22,256.08,4.309572301425657,0.10097777777777776,AAPL
2025-09-23,254.43,-0.6443298969072031,0.7003,AAPL
2025-09-24,252.31,-0.8332350744802097,0.0842,AAPL
2025-09-25,256.87,1.807300542982837,0.33458,AAPL
2025-09-26,255.46,-0.548915793981386,0.46725,AAPL
2025-09-29,254.43,-0.40319423784546116,0.4904875,AAPL
2025-09-30,254.63,0.07860708249813886,0.5007666666666667,AAPL
2025-10-01,255.45,0.32203589522050713,0.204675,AAPL
2025-10-02,257.13,0.6576629477392792,0.002500000000000021,AAPL
2025-10-03,258.02,0.34612841753198786,0.09598000000000001,AAPL
2025-10-06,256.69,-0.5154639175257714,0.7366555555555556,AAPL
2025-10-07,256.48,-0.0818107444777616,0.5596,AAPL
2025-10-08,258.06,0.6160324391765393,0.5614,AAPL
2025-10-09,254.04,-1.557777261102078,0.6361,AAPL
2025-10-10,245.27,-3.452212250039355,0.5424857142857143,AAPL
2025-10-13,247.66,0.9744363354670327,0.38859999999999995,AAPL
2025-10-14,247.77,0.04441573124445153,0.37732499999999997,AAPL
2025-10-15,249.34,0.6336521774226167,0.54364,AAPL
2025-10-16,247.45,-0.7580011229646355,0.5335888888888889,AAPL
2025-10-17,252.29,1.95595069711052,0.5700333333333334,AAPL
2025-10-20,262.24,3.943874113123802,0.5808363636363636,AAPL
2025-10-21,262.77,0.20210494203782847,0.4401363636363636,AAPL
2025-10-22,258.45,-1.6440232903299434,-0.007119999999999993,AAPL
2025-10-23,259.58,0.43722189978718795,0.48558,AAPL
2025-10-24,262.82,1.2481701209646312,0.5408000000000001,AAPL
2025-10-27,268.81,2.279126398295417,0.6205823529411765,AAPL
2025-10-28,269.0,0.07068189427477112,0.6439166666666667,AAPL
2025-10-29,269.7,0.26022304832713505,0.65432,AAPL
2025-10-30,271.4,0.6303299962921782,0.46032500000000004,AAPL
2025-10-31,270.37,-0.37951363301399477,0.15654444444444446,AAPL
2025-11-03,269.05,-0.4882198468765031,0.4825714285714286,AAPL
2025-11-04,270.04,0.36796134547483206,0.6227857142857143,AAPL
2025-11-05,270.14,0.037031550881327924,0.4201111111111111,AAPL
2025-11-06,269.77,-0.13696601762049898,0.34412,AAPL
2025-11-07,268.47,-0.4818919820587686,0.03150000000000003,AAPL
2025-11-10,269.43,0.3575818527209673,0.7160285714285715,AAPL
2025-11-11,275.25,2.1601158000222664,0.6123416666666667,AAPL
2025-11-12,273.47,-0.6466848319709229,0.5423,AAPL
2025-11-13,272.95,-0.19014882802502742,0.0,AAPL
2025-11-14,272.41,-0.19783843194722817,0.35965,AAPL
2025-11-17,267.46,-1.817113909181034,0.13153333333333336,AAPL
2025-11-18,267.44,-0.007477753682783028,0.28126666666666666,AAPL
2025-11-19,268.56,0.4187855219862424,0.37509166666666666,AAPL
2025-11-20,266.25,-0.8601429848078657,0.4722142857142857,AAPL
2025-11-21,271.49,1.9680751173708932,0.5492,AAPL
2025-11-24,275.92,1.631735975542381,0.5884,AAPL
2025-11-25,276.97,0.3805450855320469,0.37995,AAPL
2025-11-26,277.55,0.2094089612593386,0.7583000000000001,AAPL
2025-11-28,278.85,0.4683840749414525,0.6964,AAPL
2025-12-01,283.1,1.524116908732287,0.41635,AAPL
2025-12-02,286.19,1.0914871070293097,0.31768,AAPL
2025-12-03,284.15,-0.7128131660784853,0.332,AAPL
2025-12-04,280.7,-1.2141474573288735,0.46559999999999996,AAPL
2025-12-05,278.78,-0.6840042750267283,0.271375,AAPL
2025-12-08,277.89,-0.3192481526651747,0.35511,AAPL
2025-12-09,277.18,-0.25549677930115644,0.6100800000000001,AAPL
2025-12-10,278.78,0.5772422252687592,-0.04206666666666662,AAPL
2025-12-11,278.03,-0.26902934213358654,0.7313714285714286,AAPL
2025-12-12,278.28,0.08991835413445504,0.7026333333333333,AAPL
2025-12-15,274.11,-1.4984907287623805,0.5256375,AAPL
2025-12-16,274.61,0.1824085221261429,0.5855777777777778,AAPL
2025-12-17,271.84,-1.0087032518845018,0.2737,AAPL
2025-12-18,272.19,0.12875220718069347,0.6216,AAPL
2025-12-19,273.67,0.543737830192148,0.6757,AAPL
2025-12-22,270.97,-0.986589688310735,0.8998999999999999,AAPL
2025-12-23,272.36,0.5129719157102253,0.536075,AAPL
2025-12-24,273.81,0.5323836099280221,0.9449,AAPL
2025-12-26,273.4,-0.14973887001936692,0.7964,AAPL
2025-12-29,273.76,0.13167520117045584,0.9122555555555556,AAPL
2025-12-30,273.08,-0.2483927527761609,0.7321833333333334,AAPL
2025-12-31,271.86,-0.4467555295151526,0.6509285714285714,AAPL
2026-01-02,271.01,-0.3126609284190507,0.44838333333333336,AAPL
